group,id,title_ru,size,directions,images,method,priority,prompt_en,note
decor,twin_medallion,Парный медальон,16–48 px,1,1,create-1-direction-object (пакет),P3,"Twin medallion (decor), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline","иконка инвентаря = уменьшенный спрайт (resize, без генерации)"
decor,gudmund_hammer,Молот Гудмунда,16–48 px,1,1,create-1-direction-object (пакет),P3,"Gudmund's hammer (decor), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline","иконка инвентаря = уменьшенный спрайт (resize, без генерации)"
decor,vera_pointer,Указка Веры,16–48 px,1,1,create-1-direction-object (пакет),P3,"Vera's pointer (decor), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline","иконка инвентаря = уменьшенный спрайт (resize, без генерации)"
decor,boat_paint,Краска для лодки,16–48 px,1,1,create-1-direction-object (пакет),P3,"Boat paint (decor), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline","иконка инвентаря = уменьшенный спрайт (resize, без генерации)"
decor,solvik_pennant,Вымпел Сольвика,16–48 px,1,1,create-1-direction-object (пакет),P3,"The Solvik pennant (decor), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline","иконка инвентаря = уменьшенный спрайт (resize, без генерации)"
decor,regatta_cup,Кубок регаты,16–48 px,1,1,create-1-direction-object (пакет),P3,"The regatta cup (decor), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline","иконка инвентаря = уменьшенный спрайт (resize, без генерации)"
decor,nest_box,Гнездовой ящик,16–48 px,1,1,create-1-direction-object (пакет),P3,"Nest box (decor), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline","иконка инвентаря = уменьшенный спрайт (resize, без генерации)"
decor,garland,Гирлянда,16–48 px,1,1,create-1-direction-object (пакет),P3,"Garland (decor), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline","иконка инвентаря = уменьшенный спрайт (resize, без генерации)"
decor,fortuna_model,Модель брига «Фортуна»,16–48 px,1,1,create-1-direction-object (пакет),P3,"A model of the brig Fortuna (decor), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline","иконка инвентаря = уменьшенный спрайт (resize, без генерации)"
interiors,furn_altar,Мебель интерьеров: altar,16–64 px,1,1,create-1-direction-object (пакет),P2,"interior furniture: altar, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
interiors,furn_anvil,Мебель интерьеров: anvil,16–64 px,1,1,create-1-direction-object (пакет),P2,"interior furniture: anvil, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
interiors,furn_bar,Мебель интерьеров: bar,16–64 px,1,1,create-1-direction-object (пакет),P2,"interior furniture: bar, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
interiors,furn_barrel,Мебель интерьеров: barrel,16–64 px,1,1,create-1-direction-object (пакет),P2,"interior furniture: barrel, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
interiors,furn_bed,Мебель интерьеров: bed,16–64 px,1,1,create-1-direction-object (пакет),P2,"interior furniture: bed, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
interiors,furn_board,Мебель интерьеров: board,16–64 px,1,1,create-1-direction-object (пакет),P2,"interior furniture: board, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
interiors,furn_boat,Мебель интерьеров: boat,16–64 px,1,1,create-1-direction-object (пакет),P2,"interior furniture: boat, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
interiors,furn_candles,Мебель интерьеров: candles,16–64 px,1,1,create-1-direction-object (пакет),P2,"interior furniture: candles, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
interiors,furn_coffin,Мебель интерьеров: coffin,16–64 px,1,1,create-1-direction-object (пакет),P2,"interior furniture: coffin, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
interiors,furn_counter,Мебель интерьеров: counter,16–64 px,1,1,create-1-direction-object (пакет),P2,"interior furniture: counter, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
interiors,furn_crates,Мебель интерьеров: crates,16–64 px,1,1,create-1-direction-object (пакет),P2,"interior furniture: crates, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
interiors,furn_desk,Мебель интерьеров: desk,16–64 px,1,1,create-1-direction-object (пакет),P2,"interior furniture: desk, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
